psl_entry,top_level_domain,dns_status,whois_status,whois_domain_expiry_date,whois_domain_status
from-va.com,from-va.com,ok,ok,2025-01-03 17:24:32,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited"", ""clientUpdateProhibited (https://www.icann.org/epp#clientUpdateProhibited)"", ""clientTransferProhibited (https://www.icann.org/epp#clientTransferProhibited)"", ""clientDeleteProhibited (https://www.icann.org/epp#clientDeleteProhibited)""]"
pecori.jp,pecori.jp,ok,ok,2024-11-30 00:00:00,"""Active"""
graphox.us,graphox.us,ok,ok,2025-04-15 00:02:01,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited""]"
adobeaemcloud.com,adobeaemcloud.com,ok,ok,2025-03-28 21:18:25,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited"", ""clientDeleteProhibited https://www.icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://www.icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://www.icann.org/epp#clientUpdateProhibited""]"
oxa.cloud,oxa.cloud,ok,ok,2029-11-20 16:43:06.960000,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited""]"
servepics.com,servepics.com,ok,ok,2027-06-01 21:14:31,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientTransferProhibited http://www.icann.org/epp#clientTransferProhibited""]"
accesscam.org,accesscam.org,ok,ok,2026-02-02 20:44:08,"""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"""
dscloud.mobi,dscloud.mobi,ok,ok,2025-11-04 02:27:37,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientRenewProhibited https://icann.org/epp#clientRenewProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]"
is-saved.org,is-saved.org,ok,ok,2025-01-03 18:16:18,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]"
pya.jp,pya.jp,ok,ok,2025-05-31 00:00:00,"""Active"""
girly.jp,girly.jp,ok,ok,2025-02-28 00:00:00,"""Active"""
uk.com,uk.com,ok,ok,2031-05-02 04:00:00,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]"
curv.dev,curv.dev,ok,ok,2025-05-10 12:18:40,"""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"""
workers.dev,workers.dev,ok,ok,2026-02-08 20:36:47,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited"", ""clienttransferprohibited https://icann.org/epp#clienttransferprohibited"", ""clientdeleteprohibited https://icann.org/epp#clientdeleteprohibited"", ""clientupdateprohibited https://icann.org/epp#clientupdateprohibited""]"
folionetwork.site,folionetwork.site,ok,ok,2025-01-26 23:59:59,"""ok https://icann.org/epp#ok"""
from-nh.com,from-nh.com,ok,ok,2025-01-03 17:21:17,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited"", ""clientUpdateProhibited (https://www.icann.org/epp#clientUpdateProhibited)"", ""clientTransferProhibited (https://www.icann.org/epp#clientTransferProhibited)"", ""clientDeleteProhibited (https://www.icann.org/epp#clientDeleteProhibited)""]"
graphic.design,graphic.design,ok,ok,,"""ok https://icann.org/epp#ok"""
gdynia.pl,gdynia.pl,ok,ok,2030-12-31 13:00:00,null
blogspot.lu,blogspot.lu,ok,ok,,"""ACTIVE"""
dnsabr.com,dnsabr.com,ok,ok,2026-10-23 08:07:08,"""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"""
caa.li,caa.li,ok,ok,,null
blogspot.al,blogspot.al,ok,ok,,null
from-nd.com,from-nd.com,ok,ok,2025-01-03 17:20:52,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited"", ""clientUpdateProhibited (https://www.icann.org/epp#clientUpdateProhibited)"", ""clientTransferProhibited (https://www.icann.org/epp#clientTransferProhibited)"", ""clientDeleteProhibited (https://www.icann.org/epp#clientDeleteProhibited)""]"
sakuratan.com,sakuratan.com,ok,ok,2025-07-12 11:59:51,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited"", ""clientDeleteProhibited  https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited  https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited  https://icann.org/epp#clientUpdateProhibited""]"
barsyonline.com,barsyonline.com,ok,ok,2027-05-14 07:55:00,"""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"""
forgerock.io,forgerock.io,ok,ok,2025-11-16 09:29:00,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientRenewProhibited https://icann.org/epp#clientRenewProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]"
am.leg.br,am.leg.br,ok,ok,,"[""20240627 DSOK"", ""published""]"
heavy.jp,heavy.jp,ok,ok,2024-09-30 00:00:00,"""Active"""
blogspot.ca,blogspot.ca,ok,ok,2024-10-18 04:00:00,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited"", ""serverDeleteProhibited https://icann.org/epp#serverDeleteProhibited"", ""serverTransferProhibited https://icann.org/epp#serverTransferProhibited"", ""serverUpdateProhibited https://icann.org/epp#serverUpdateProhibited""]"
merseine.nu,merseine.nu,ok,ok,2024-12-17 00:00:00,"""ok"""
mordovia.ru,mordovia.ru,ok,ok,2024-11-01 00:00:00,"""REGISTERED, DELEGATED"""
loginline.dev,loginline.dev,ok,ok,2025-03-11 18:02:47,"""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"""
boyfriend.jp,boyfriend.jp,ok,ok,2025-02-28 00:00:00,"""Active"""
bambina.jp,bambina.jp,ok,ok,2024-07-31 00:00:00,"""Active"""
blogsyte.com,blogsyte.com,ok,ok,2025-11-01 22:32:16,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientTransferProhibited http://www.icann.org/epp#clientTransferProhibited""]"
stufftoread.com,stufftoread.com,ok,ok,2025-08-18 21:33:47,"""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"""
blogspot.hr,blogspot.hr,ok,ok,2024-12-02 23:00:00,null
is-a-cpa.com,is-a-cpa.com,ok,ok,2025-01-03 18:12:57,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited"", ""clientUpdateProhibited (https://www.icann.org/epp#clientUpdateProhibited)"", ""clientTransferProhibited (https://www.icann.org/epp#clientTransferProhibited)"", ""clientDeleteProhibited (https://www.icann.org/epp#clientDeleteProhibited)""]"
vipsinaapp.com,vipsinaapp.com,ok,ok,2025-08-07 04:05:05,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited"", ""clientTransferProhibited https://www.icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://www.icann.org/epp#clientUpdateProhibited""]"
mypi.co,mypi.co,ok,ok,2024-09-29 23:59:59,"""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"""
cya.gg,cya.gg,ok,ok,,null
edgesuite-staging.net,edgesuite-staging.net,ok,ok,2025-09-24 23:35:43,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited"", ""serverDeleteProhibited https://icann.org/epp#serverDeleteProhibited"", ""serverTransferProhibited https://icann.org/epp#serverTransferProhibited"", ""serverUpdateProhibited https://icann.org/epp#serverUpdateProhibited"", ""clientUpdateProhibited (https://www.icann.org/epp#clientUpdateProhibited)"", ""clientTransferProhibited (https://www.icann.org/epp#clientTransferProhibited)"", ""clientDeleteProhibited (https://www.icann.org/epp#clientDeleteProhibited)"", ""serverUpdateProhibited (https://www.icann.org/epp#serverUpdateProhibited)"", ""serverTransferProhibited (https://www.icann.org/epp#serverTransferProhibited)"", ""serverDeleteProhibited (https://www.icann.org/epp#serverDeleteProhibited)""]"
mazeplay.com,mazeplay.com,ok,ok,2026-04-25 22:13:11,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientRenewProhibited https://icann.org/epp#clientRenewProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]"
knightpoint.systems,knightpoint.systems,ok,ok,2024-10-04 17:49:01,"""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"""
filegear-de.me,filegear-de.me,ok,ok,2025-06-08 22:13:07,"[""ok https://icann.org/epp#ok"", ""ok""]"
kin.pub,kin.pub,ok,ok,2027-02-27 17:42:42,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]"
eu.com,eu.com,ok,ok,2030-10-26 15:27:44,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited""]"
framer.wiki,framer.wiki,ok,ok,2026-11-19 23:59:59,"""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"""
surveys.so,surveys.so,ok,ok,2026-07-30 14:21:57,"""active https://icann.org/epp#active"""
co.nl,co.nl,ok,ok,,"""active"""
his.name,his.name,ok,ok,,null
4lima.de,4lima.de,ok,ok,,"""connect"""
barsy.menu,barsy.menu,ok,ok,2027-02-02 13:19:55,"[""ok https://icann.org/epp#ok"", ""OK https://icann.org/epp#OK""]"
mysecuritycamera.net,mysecuritycamera.net,ok,ok,2027-02-18 00:58:44,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientTransferProhibited http://www.icann.org/epp#clientTransferProhibited""]"
bip.sh,bip.sh,ok,ok,2025-03-11 22:01:31,"""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"""
sandcats.io,sandcats.io,ok,ok,2024-10-30 01:03:21,"[""ok https://icann.org/epp#ok"", ""ok http://www.icann.org/epp#ok""]"
tonkotsu.jp,tonkotsu.jp,ok,ok,2025-03-31 00:00:00,"""Active"""
inc.hk,inc.hk,ok,ok,2032-05-18 00:00:00,"""Active"""
myamaze.net,myamaze.net,ok,ok,2028-02-18 02:25:22,"""ok https://icann.org/epp#ok"""
primetel.cloud,primetel.cloud,ok,ok,2025-02-03 13:03:42.301000,"""ok https://icann.org/epp#ok"""
raindrop.jp,raindrop.jp,ok,ok,2024-09-30 00:00:00,"""Active"""
is-a-conservative.com,is-a-conservative.com,ok,ok,2025-01-03 17:26:31,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited"", ""clientUpdateProhibited (https://www.icann.org/epp#clientUpdateProhibited)"", ""clientTransferProhibited (https://www.icann.org/epp#clientTransferProhibited)"", ""clientDeleteProhibited (https://www.icann.org/epp#clientDeleteProhibited)""]"
dyndns-pics.com,dyndns-pics.com,ok,ok,2025-05-16 18:40:40,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]"
helioho.st,helioho.st,ok,ok,2026-06-18 00:00:00,"""ok"""
vladikavkaz.ru,vladikavkaz.ru,ok,ok,2024-11-01 00:00:00,"""REGISTERED, DELEGATED"""
game-host.org,game-host.org,ok,ok,2025-06-26 14:33:41,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]"
from-pr.com,from-pr.com,ok,ok,2025-01-03 17:23:07,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited"", ""clientUpdateProhibited (https://www.icann.org/epp#clientUpdateProhibited)"", ""clientTransferProhibited (https://www.icann.org/epp#clientTransferProhibited)"", ""clientDeleteProhibited (https://www.icann.org/epp#clientDeleteProhibited)""]"
evervault.dev,evervault.dev,ok,ok,2027-11-20 10:02:14,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clienttransferprohibited https://icann.org/epp#clienttransferprohibited""]"
csx.cc,csx.cc,ok,ok,2024-08-15 16:23:22,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientTransferProhibited http://icann.org/epp#clientTransferProhibited"", ""clientDeleteProhibited http://icann.org/epp#clientDeleteProhibited""]"
zapto.org,zapto.org,ok,ok,2025-08-10 02:24:14,"""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"""
versus.jp,versus.jp,ok,ok,2024-07-31 00:00:00,"""Active"""
3utilities.com,3utilities.com,ok,ok,2025-12-20 17:44:28,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientTransferProhibited http://www.icann.org/epp#clientTransferProhibited""]"
orx.biz,orx.biz,ok,ok,,"""ok https://icann.org/epp#ok"""
homelinux.net,homelinux.net,ok,ok,2025-12-03 16:47:42,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited"", ""clientUpdateProhibited (https://www.icann.org/epp#clientUpdateProhibited)"", ""clientTransferProhibited (https://www.icann.org/epp#clientTransferProhibited)"", ""clientDeleteProhibited (https://www.icann.org/epp#clientDeleteProhibited)""]"
cldmail.ru,cldmail.ru,ok,ok,2025-03-03 00:00:00,"""REGISTERED, DELEGATED"""
selfip.org,selfip.org,ok,ok,2025-06-17 03:05:16,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]"
joyent.com,joyent.com,ok,ok,2024-12-06 19:18:05,"[""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientTransferProhibited https://www.icann.org/epp#clientTransferProhibited""]"
brasilia.me,brasilia.me,ok,ok,2024-07-18 18:37:10,"""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"""
wpmucdn.com,wpmucdn.com,ok,ok,2026-04-04 19:49:03,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]"
bryansk.su,bryansk.su,ok,ok,2024-10-01 00:00:00,"""REGISTERED, DELEGATED"""
edgesuite.net,edgesuite.net,ok,ok,2025-04-02 15:41:08,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited"", ""serverDeleteProhibited https://icann.org/epp#serverDeleteProhibited"", ""serverTransferProhibited https://icann.org/epp#serverTransferProhibited"", ""serverUpdateProhibited https://icann.org/epp#serverUpdateProhibited"", ""clientUpdateProhibited (https://www.icann.org/epp#clientUpdateProhibited)"", ""clientTransferProhibited (https://www.icann.org/epp#clientTransferProhibited)"", ""clientDeleteProhibited (https://www.icann.org/epp#clientDeleteProhibited)"", ""serverUpdateProhibited (https://www.icann.org/epp#serverUpdateProhibited)"", ""serverTransferProhibited (https://www.icann.org/epp#serverTransferProhibited)"", ""serverDeleteProhibited (https://www.icann.org/epp#serverDeleteProhibited)""]"
lima-city.at,lima-city.at,ok,ok,,null
cocotte.jp,cocotte.jp,ok,ok,2024-11-30 00:00:00,"""Active"""
free.hr,free.hr,ok,ok,2024-11-24 23:00:00,null
from-mi.com,from-mi.com,ok,ok,2025-01-03 17:19:27,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited"", ""clientUpdateProhibited (https://www.icann.org/epp#clientUpdateProhibited)"", ""clientTransferProhibited (https://www.icann.org/epp#clientTransferProhibited)"", ""clientDeleteProhibited (https://www.icann.org/epp#clientDeleteProhibited)""]"
fedoraproject.org,fedoraproject.org,ok,ok,2024-09-24 10:32:11,"""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited"""
online.th,online.th,ok,ok,,"""ACTIVE"""
filegear.me,filegear.me,ok,ok,2025-04-10 04:01:17,"[""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"", ""clientRenewProhibited https://icann.org/epp#clientRenewProhibited"", ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"", ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""]"
